Filename,Ground_Truth_Folder,Predicted_Dept,Predicted_Label,Confidence,Match
18069_10857.jpg,Municipal_-_Horticulture,Uncertain,Low confidence prediction (Possibly: encroachment on footpath),0.3168874680995941,False
18070_1087.jpg,Municipal_-_Horticulture,Municipal - Street Lighting,A photo of a non-functional street lamp,0.7852165102958679,False
18071_10879.jpg,Municipal_-_Horticulture,Invalid Content,Not a civic issue (Detected: a clear blue sky),0.7711384892463684,False
18072_10880.jpg,Municipal_-_Horticulture,Uncertain,Low confidence prediction (Possibly: a broken street light),0.42744171619415283,False
18073_1090.jpg,Municipal_-_Horticulture,Municipal - Street Lighting,A photo of a non-functional street lamp,0.6602354645729065,False
18074_1091.jpg,Municipal_-_Horticulture,Uncertain,Low confidence prediction (Possibly: a non-functional street lamp),0.33493921160697937,False
18075_1094.jpg,Municipal_-_Horticulture,Municipal - Street Lighting,A photo of a non-functional street lamp,0.7999913096427917,False
18076_1095.jpg,Municipal_-_Horticulture,Uncertain,Low confidence prediction (Possibly: encroachment on footpath),0.4329370856285095,False
18077_10955.jpg,Municipal_-_Horticulture,Uncertain,Low confidence prediction (Possibly: a non-functional street lamp),0.28728219866752625,False
18078_10964.jpg,Municipal_-_Horticulture,Municipal - Street Lighting,A photo of a non-functional street lamp,0.7213029861450195,False
18079_10969.jpg,Municipal_-_Horticulture,Uncertain,Low confidence prediction (Possibly: a non-functional street lamp),0.3762313723564148,False
18080_11.jpg,Municipal_-_Horticulture,Uncertain,Low confidence prediction (Possibly: a non-functional street lamp),0.23319001495838165,False
18081_11007.jpg,Municipal_-_Horticulture,Uncertain,Low confidence prediction (Possibly: dangling electrical wires),0.356052964925766,False
18082_11044.jpg,Municipal_-_Horticulture,Uncertain,Low confidence prediction (Possibly: encroachment on footpath),0.2674020528793335,False
18083_11052.jpg,Municipal_-_Horticulture,Municipal - Street Lighting,A photo of a non-functional street lamp,0.53110271692276,False
18084_11056.jpg,Municipal_-_Horticulture,Utility - Power (DISCOM),A photo of hazardous hanging power cables,0.5459214448928833,False
18085_1106.jpg,Municipal_-_Horticulture,Police - Local Law Enforcement,A photo of encroachment on footpath,0.8065787553787231,False
18086_11072.jpg,Municipal_-_Horticulture,Uncertain,Low confidence prediction (Possibly: encroachment on footpath),0.3871404528617859,False
18087_11073.jpg,Municipal_-_Horticulture,Uncertain,Low confidence prediction (Possibly: encroachment on footpath),0.22611044347286224,False
18088_11098.jpg,Municipal_-_Horticulture,Uncertain,Low confidence prediction (Possibly: damaged pavement or footpath),0.3511018455028534,False
18089_11113.jpg,Municipal_-_Horticulture,Uncertain,Low confidence prediction (Possibly: a non-functional street lamp),0.2972908914089203,False
18090_11160.jpg,Municipal_-_Horticulture,Police - Local Law Enforcement,A photo of encroachment on footpath,0.5990840792655945,False
18091_11162.jpg,Municipal_-_Horticulture,Municipal - Street Lighting,A photo of a non-functional street lamp,0.7441951632499695,False
18092_11170.jpg,Municipal_-_Horticulture,Invalid Content,Not a civic issue (Detected: a blurry or unclear object),0.4126555919647217,False
18093_1119.jpg,Municipal_-_Horticulture,Uncertain,Low confidence prediction (Possibly: encroachment on footpath),0.34617888927459717,False
18094_11199.jpg,Municipal_-_Horticulture,Invalid Content,Not a civic issue (Detected: a person or selfie),0.33234623074531555,False
18095_112.jpg,Municipal_-_Horticulture,Invalid Content,Not a civic issue (Detected: a person or selfie),0.3902292847633362,False
18096_11206.jpg,Municipal_-_Horticulture,Uncertain,Low confidence prediction (Possibly: encroachment on footpath),0.290688693523407,False
18097_11211.jpg,Municipal_-_Horticulture,Uncertain,Low confidence prediction (Possibly: a broken street light),0.3320487439632416,False
18098_11214.jpg,Municipal_-_Horticulture,Uncertain,Low confidence prediction (Possibly: a non-functional street lamp),0.41680535674095154,False
18099_1123.jpg,Municipal_-_Horticulture,Invalid Content,Not a civic issue (Detected: a person or selfie),0.2910471558570862,False
18100_11243.jpg,Municipal_-_Horticulture,Police - Local Law Enforcement,A photo of encroachment on footpath,0.5966084599494934,False
18101_11248.jpg,Municipal_-_Horticulture,Utility - Power (DISCOM),A photo of dangling electrical wires,0.6990395784378052,False
18102_11276.jpg,Municipal_-_Horticulture,Police - Local Law Enforcement,A photo of encroachment on footpath,0.8070895671844482,False
18103_11285.jpg,Municipal_-_Horticulture,Utility - Power (DISCOM),A photo of hazardous hanging power cables,0.6296276450157166,False
18104_11290.jpg,Municipal_-_Horticulture,Uncertain,Low confidence prediction (Possibly: illegal parking),0.33068135380744934,False
18105_11315.jpg,Municipal_-_Horticulture,Uncertain,Low confidence prediction (Possibly: encroachment on footpath),0.3756989538669586,False
18106_114.jpg,Municipal_-_Horticulture,Invalid Content,Not a civic issue (Detected: a person or selfie),0.4424121081829071,False
18107_11404.jpg,Municipal_-_Horticulture,Uncertain,Low confidence prediction (Possibly: a non-functional street lamp),0.4285268187522888,False
18108_11405.jpg,Municipal_-_Horticulture,Uncertain,Low confidence prediction (Possibly: a broken street light),0.4086384177207947,False
18109_11406.jpg,Municipal_-_Horticulture,Uncertain,Low confidence prediction (Possibly: a non-functional street lamp),0.4285268187522888,False
18110_11415.jpg,Municipal_-_Horticulture,Uncertain,Low confidence prediction (Possibly: a non-functional street lamp),0.4285268187522888,False
18111_11415_1.jpg,Municipal_-_Horticulture,Uncertain,Low confidence prediction (Possibly: a non-functional street lamp),0.4285268187522888,False
18112_11416.jpg,Municipal_-_Horticulture,Uncertain,Low confidence prediction (Possibly: a broken street light),0.4086384177207947,False
18113_11416_1.jpg,Municipal_-_Horticulture,Uncertain,Low confidence prediction (Possibly: a broken street light),0.4086384177207947,False
18114_11427.jpg,Municipal_-_Horticulture,Uncertain,Low confidence prediction (Possibly: a non-functional street lamp),0.44730469584465027,False
18115_11427_1.jpg,Municipal_-_Horticulture,Uncertain,Low confidence prediction (Possibly: a non-functional street lamp),0.44730469584465027,False
18116_11438.jpg,Municipal_-_Horticulture,Uncertain,Low confidence prediction (Possibly: a non-functional street lamp),0.2855657935142517,False
18117_11447.jpg,Municipal_-_Horticulture,Police - Local Law Enforcement,A photo of encroachment on footpath,0.603767991065979,False
18118_11448.jpg,Municipal_-_Horticulture,Municipal - Street Lighting,A photo of a non-functional street lamp,0.656247079372406,False
18119_11449.jpg,Municipal_-_Horticulture,Uncertain,Low confidence prediction (Possibly: a non-functional street lamp),0.4285268187522888,False
18120_11449_1.jpg,Municipal_-_Horticulture,Uncertain,Low confidence prediction (Possibly: a non-functional street lamp),0.4285268187522888,False
18121_11450.jpg,Municipal_-_Horticulture,Uncertain,Low confidence prediction (Possibly: a non-functional street lamp),0.4285268187522888,False
18122_11450_1.jpg,Municipal_-_Horticulture,Uncertain,Low confidence prediction (Possibly: a non-functional street lamp),0.4285268187522888,False
18123_11542.jpg,Municipal_-_Horticulture,Police - Traffic,A photo of traffic signal failure,0.5627971887588501,False
18124_11546.jpg,Municipal_-_Horticulture,Municipal - Street Lighting,A photo of a broken street light,0.5811221599578857,False
18125_1160.jpg,Municipal_-_Horticulture,Uncertain,Low confidence prediction (Possibly: a broken street light),0.43928080797195435,False
18126_11615.jpg,Municipal_-_Horticulture,Police - Local Law Enforcement,A photo of illegal parking,0.6916316747665405,False
18127_11617.jpg,Municipal_-_Horticulture,Uncertain,Low confidence prediction (Possibly: traffic signal failure),0.4672255218029022,False
18128_1162.jpg,Municipal_-_Horticulture,Municipal - Street Lighting,A photo of a non-functional street lamp,0.6073025465011597,False
18129_11677.jpg,Municipal_-_Horticulture,Police - Local Law Enforcement,A photo of encroachment on footpath,0.6904149651527405,False
18130_11683.jpg,Municipal_-_Horticulture,Uncertain,Low confidence prediction (Possibly: damaged pavement or footpath),0.3989936411380768,False
18131_11684.jpg,Municipal_-_Horticulture,Uncertain,Low confidence prediction (Possibly: traffic signal failure),0.24188238382339478,False
18132_117.jpg,Municipal_-_Horticulture,Uncertain,Low confidence prediction (Possibly: a broken street light),0.29488512873649597,False
18133_11717.jpg,Municipal_-_Horticulture,Municipal - Street Lighting,A photo of a non-functional street lamp,0.8285897374153137,False
18134_11720.jpg,Municipal_-_Horticulture,Uncertain,Low confidence prediction (Possibly: a broken street light),0.2996080815792084,False
18135_11722.jpg,Municipal_-_Horticulture,Municipal - Street Lighting,A photo of a non-functional street lamp,0.5595821142196655,False
18136_11724.jpg,Municipal_-_Horticulture,Uncertain,Low confidence prediction (Possibly: a non-functional street lamp),0.30528417229652405,False
18137_11739.jpg,Municipal_-_Horticulture,Municipal - Street Lighting,A photo of a non-functional street lamp,0.9345382452011108,False
18138_1174.jpg,Municipal_-_Horticulture,Uncertain,Low confidence prediction (Possibly: a non-functional street lamp),0.44320324063301086,False
18139_11747.jpg,Municipal_-_Horticulture,Municipal - Street Lighting,A photo of a non-functional street lamp,0.680717408657074,False
18140_11773.jpg,Municipal_-_Horticulture,Invalid Content,Not a civic issue (Detected: a person or selfie),0.7686147689819336,False
18141_11774.jpg,Municipal_-_Horticulture,Uncertain,Low confidence prediction (Possibly: a broken street light),0.44449785351753235,False
18142_1183.jpg,Municipal_-_Horticulture,Municipal - Street Lighting,A photo of a non-functional street lamp,0.6709727644920349,False
18143_1184.jpg,Municipal_-_Horticulture,Municipal - Street Lighting,A photo of a non-functional street lamp,0.5964202880859375,False
18144_11856.jpg,Municipal_-_Horticulture,Municipal - Street Lighting,A photo of a non-functional street lamp,0.9112090468406677,False
18145_11861.jpg,Municipal_-_Horticulture,Uncertain,Low confidence prediction (Possibly: dangling electrical wires),0.29249611496925354,False
18146_1187.jpg,Municipal_-_Horticulture,Uncertain,Low confidence prediction (Possibly: a broken street light),0.27027422189712524,False
18147_11887.jpg,Municipal_-_Horticulture,Invalid Content,Not a civic issue (Detected: a blurry or unclear object),0.43588197231292725,False
18148_11890.jpg,Municipal_-_Horticulture,Uncertain,Low confidence prediction (Possibly: a water pipe leak),0.2293790578842163,False
18149_11891.jpg,Municipal_-_Horticulture,Utility - Power (DISCOM),A photo of hazardous hanging power cables,0.6749414205551147,False
18150_11936.jpg,Municipal_-_Horticulture,Police - Local Law Enforcement,A photo of encroachment on footpath,0.7500371932983398,False
18151_11976.jpg,Municipal_-_Horticulture,Uncertain,Low confidence prediction (Possibly: a water pipe leak),0.43324190378189087,False
18152_11977.jpg,Municipal_-_Horticulture,Municipal - Street Lighting,A photo of a non-functional street lamp,0.5162791609764099,False
18153_1198.jpg,Municipal_-_Horticulture,Police - Local Law Enforcement,A photo of encroachment on footpath,0.8459554314613342,False
18154_12000.jpg,Municipal_-_Horticulture,Police - Local Law Enforcement,A photo of encroachment on footpath,0.7042067646980286,False
18155_12075.jpg,Municipal_-_Horticulture,Municipal - Street Lighting,A photo of a non-functional street lamp,0.8941031694412231,False
18156_12077.jpg,Municipal_-_Horticulture,Municipal - Street Lighting,A photo of a non-functional street lamp,0.9130056500434875,False
18157_12091.jpg,Municipal_-_Horticulture,Uncertain,Low confidence prediction (Possibly: water logging or flooded street),0.36919379234313965,False
18158_12114.jpg,Municipal_-_Horticulture,Uncertain,Low confidence prediction (Possibly: dangling electrical wires),0.35782429575920105,False
18159_12117.jpg,Municipal_-_Horticulture,Uncertain,Low confidence prediction (Possibly: a non-functional street lamp),0.43983006477355957,False
18160_1212.jpg,Municipal_-_Horticulture,Invalid Content,Not a civic issue (Detected: a blurry or unclear object),0.36786675453186035,False
18161_12160.jpg,Municipal_-_Horticulture,Uncertain,Low confidence prediction (Possibly: a damaged bus shelter or terminal),0.22299684584140778,False
18162_12166.jpg,Municipal_-_Horticulture,Uncertain,Low confidence prediction (Possibly: a non-functional street lamp),0.4607282280921936,False
18163_12189.jpg,Municipal_-_Horticulture,Uncertain,Low confidence prediction (Possibly: a broken street light),0.3462987244129181,False
18164_12190.jpg,Municipal_-_Horticulture,Uncertain,Low confidence prediction (Possibly: a non-functional street lamp),0.4086228907108307,False
18165_12192.jpg,Municipal_-_Horticulture,Uncertain,Low confidence prediction (Possibly: a non-functional street lamp),0.4218082129955292,False
18166_12194.jpg,Municipal_-_Horticulture,Police - Local Law Enforcement,A photo of encroachment on footpath,0.5988994836807251,False
18167_12195.jpg,Municipal_-_Horticulture,Uncertain,Low confidence prediction (Possibly: a broken street light),0.3958163857460022,False
18168_12198.jpg,Municipal_-_Horticulture,Municipal - Street Lighting,A photo of a non-functional street lamp,0.5033546686172485,False
18169_12199.jpg,Municipal_-_Horticulture,Police - Local Law Enforcement,A photo of encroachment on footpath,0.6864925622940063,False
18170_1220.jpg,Municipal_-_Horticulture,Police - Local Law Enforcement,A photo of encroachment on footpath,0.9572635889053345,False
18171_12222.jpg,Municipal_-_Horticulture,Police - Local Law Enforcement,A photo of encroachment on footpath,0.5703423619270325,False
18172_12276.jpg,Municipal_-_Horticulture,Uncertain,Low confidence prediction (Possibly: a non-functional street lamp),0.47890210151672363,False
18173_12278.jpg,Municipal_-_Horticulture,Uncertain,Low confidence prediction (Possibly: bridge damage),0.3865357041358948,False
18174_12279.jpg,Municipal_-_Horticulture,Uncertain,Low confidence prediction (Possibly: a fallen tree),0.3235171139240265,False
18175_12284.jpg,Municipal_-_Horticulture,Police - Local Law Enforcement,A photo of encroachment on footpath,0.5025191903114319,False
18176_12284_1.jpg,Municipal_-_Horticulture,Uncertain,Low confidence prediction (Possibly: a non-functional street lamp),0.459997296333313,False
18177_12286.jpg,Municipal_-_Horticulture,Uncertain,Low confidence prediction (Possibly: a non-functional street lamp),0.4487587511539459,False
18178_12340.jpg,Municipal_-_Horticulture,Uncertain,Low confidence prediction (Possibly: a non-functional street lamp),0.4280764162540436,False
18179_12345.jpg,Municipal_-_Horticulture,Municipal - Street Lighting,A photo of a broken street light,0.5384752750396729,False
18180_12350.jpg,Municipal_-_Horticulture,Uncertain,Low confidence prediction (Possibly: dangling electrical wires),0.4591488540172577,False
18181_12354.jpg,Municipal_-_Horticulture,Uncertain,Low confidence prediction (Possibly: a non-functional street lamp),0.3820505738258362,False
18182_12364.jpg,Municipal_-_Horticulture,Uncertain,Low confidence prediction (Possibly: traffic signal failure),0.43972548842430115,False
18183_12368.jpg,Municipal_-_Horticulture,Invalid Content,Not a civic issue (Detected: a blurry or unclear object),0.5061745047569275,False
18184_12388.jpg,Municipal_-_Horticulture,Municipal - Street Lighting,A photo of a non-functional street lamp,0.8807880878448486,False
18185_12394.jpg,Municipal_-_Horticulture,Police - Local Law Enforcement,A photo of encroachment on footpath,0.6364444494247437,False
18186_12398.jpg,Municipal_-_Horticulture,Uncertain,Low confidence prediction (Possibly: an open transformer),0.23597979545593262,False
18187_12398_1.jpg,Municipal_-_Horticulture,Municipal - Street Lighting,A photo of a non-functional street lamp,0.5565173029899597,False
18188_1244.jpg,Municipal_-_Horticulture,Municipal - Street Lighting,A photo of a non-functional street lamp,0.5602092742919922,False
18189_12451.jpg,Municipal_-_Horticulture,Municipal - Street Lighting,A photo of a non-functional street lamp,0.7427933216094971,False
18190_12456.jpg,Municipal_-_Horticulture,Uncertain,Low confidence prediction (Possibly: a non-functional street lamp),0.4852730333805084,False
18191_12463.jpg,Municipal_-_Horticulture,Uncertain,Low confidence prediction (Possibly: encroachment on footpath),0.3675961196422577,False
18192_12474.jpg,Municipal_-_Horticulture,Municipal - Street Lighting,A photo of a non-functional street lamp,0.6837554574012756,False
18193_12498.jpg,Municipal_-_Horticulture,Uncertain,Low confidence prediction (Possibly: a dirty public toilet),0.2581997513771057,False
18194_1250.jpg,Municipal_-_Horticulture,Municipal - Street Lighting,A photo of a non-functional street lamp,0.8860335946083069,False
18195_12538.jpg,Municipal_-_Horticulture,Municipal - Street Lighting,A photo of a non-functional street lamp,0.6232646107673645,False
18196_12544.jpg,Municipal_-_Horticulture,Police - Local Law Enforcement,A photo of illegal parking,0.6842831969261169,False
18197_1255.jpg,Municipal_-_Horticulture,Uncertain,Low confidence prediction (Possibly: dangling electrical wires),0.46115466952323914,False
18198_12564.jpg,Municipal_-_Horticulture,Uncertain,Low confidence prediction (Possibly: a non-functional street lamp),0.41442084312438965,False
18199_12572.jpg,Municipal_-_Horticulture,Police - Local Law Enforcement,A photo of encroachment on footpath,0.73151695728302,False
18200_12575.jpg,Municipal_-_Horticulture,Uncertain,Low confidence prediction (Possibly: a non-functional street lamp),0.38460400700569153,False
18201_12576.jpg,Municipal_-_Horticulture,Uncertain,Low confidence prediction (Possibly: a non-functional street lamp),0.4180460274219513,False
18202_12577.jpg,Municipal_-_Horticulture,Uncertain,Low confidence prediction (Possibly: a damaged bus shelter or terminal),0.2011386901140213,False
18203_12579.jpg,Municipal_-_Horticulture,Pollution Control Board,A photo of air pollution or thick smoke,0.6715214252471924,False
18204_1258.jpg,Municipal_-_Horticulture,Uncertain,Low confidence prediction (Possibly: encroachment on footpath),0.47751688957214355,False
18205_12585.jpg,Municipal_-_Horticulture,Uncertain,Low confidence prediction (Possibly: encroachment on footpath),0.23885390162467957,False
18206_12588.jpg,Municipal_-_Horticulture,Police - Local Law Enforcement,A photo of encroachment on footpath,0.7842833995819092,False
18207_12590.jpg,Municipal_-_Horticulture,Police - Local Law Enforcement,A photo of encroachment on footpath,0.8418076038360596,False
18208_12621.jpg,Municipal_-_Horticulture,Invalid Content,Not a civic issue (Detected: a blurry or unclear object),0.37707656621932983,False
18209_12624.jpg,Municipal_-_Horticulture,Municipal - Street Lighting,A photo of a non-functional street lamp,0.7844054102897644,False
18210_12691.jpg,Municipal_-_Horticulture,Uncertain,Low confidence prediction (Possibly: a broken street light),0.4933518171310425,False
18211_12693.jpg,Municipal_-_Horticulture,Uncertain,Low confidence prediction (Possibly: a non-functional street lamp),0.32213330268859863,False
18212_12694.jpg,Municipal_-_Horticulture,Uncertain,Low confidence prediction (Possibly: damaged pavement or footpath),0.3848685026168823,False
18213_12702.jpg,Municipal_-_Horticulture,Uncertain,Low confidence prediction (Possibly: a non-functional street lamp),0.314924955368042,False
18214_12705.jpg,Municipal_-_Horticulture,Uncertain,Low confidence prediction (Possibly: encroachment on footpath),0.3425616919994354,False
18215_12713.jpg,Municipal_-_Horticulture,Uncertain,Low confidence prediction (Possibly: a non-functional street lamp),0.486049622297287,False
18216_12716.jpg,Municipal_-_Horticulture,Police - Local Law Enforcement,A photo of encroachment on footpath,0.5389951467514038,False
18217_1274.jpg,Municipal_-_Horticulture,Municipal - Street Lighting,A photo of a broken street light,0.5618341565132141,False
18218_12770.jpg,Municipal_-_Horticulture,Municipal - Street Lighting,A photo of a broken street light,0.6191831827163696,False
18219_12776.jpg,Municipal_-_Horticulture,Uncertain,Low confidence prediction (Possibly: a broken street light),0.46938371658325195,False
18220_12782.jpg,Municipal_-_Horticulture,Uncertain,Low confidence prediction (Possibly: illegal parking),0.4264121353626251,False
18221_12807.jpg,Municipal_-_Horticulture,Invalid Content,Not a civic issue (Detected: a gaming screen or screenshot),0.16141952574253082,False
18222_12865.jpg,Municipal_-_Horticulture,Invalid Content,Not a civic issue (Detected: a person or selfie),0.29215195775032043,False
18223_12942.jpg,Municipal_-_Horticulture,Uncertain,Low confidence prediction (Possibly: a non-functional street lamp),0.47112807631492615,False
18224_12966.jpg,Municipal_-_Horticulture,Uncertain,Low confidence prediction (Possibly: a non-functional street lamp),0.2668757140636444,False
18225_13.jpg,Municipal_-_Horticulture,Uncertain,Low confidence prediction (Possibly: a non-functional street lamp),0.4888816177845001,False
18226_13073.jpg,Municipal_-_Horticulture,Uncertain,Low confidence prediction (Possibly: hazardous hanging power cables),0.39921092987060547,False
18227_13086.jpg,Municipal_-_Horticulture,Invalid Content,Not a civic issue (Detected: a person or selfie),0.3319019079208374,False
18228_1309.jpg,Municipal_-_Horticulture,Uncertain,Low confidence prediction (Possibly: encroachment on footpath),0.47488924860954285,False
18229_13091.jpg,Municipal_-_Horticulture,Municipal - Street Lighting,A photo of a non-functional street lamp,0.7998399138450623,False
18230_13093.jpg,Municipal_-_Horticulture,Municipal - Street Lighting,A photo of a non-functional street lamp,0.8701261878013611,False
18231_13095.jpg,Municipal_-_Horticulture,Police - Local Law Enforcement,A photo of encroachment on footpath,0.6206427216529846,False
18232_13096.jpg,Municipal_-_Horticulture,Municipal - Street Lighting,A photo of a non-functional street lamp,0.732020378112793,False
18233_13099.jpg,Municipal_-_Horticulture,Unknown,Could not classify image,0.0,False
18234_13101.jpg,Municipal_-_Horticulture,Invalid Content,Not a civic issue (Detected: a person or selfie),0.24629497528076172,False
18235_1312.jpg,Municipal_-_Horticulture,Municipal - Street Lighting,A photo of a non-functional street lamp,0.5034412145614624,False
18236_13148.jpg,Municipal_-_Horticulture,Uncertain,Low confidence prediction (Possibly: a non-functional street lamp),0.49835291504859924,False
18237_13149.jpg,Municipal_-_Horticulture,Uncertain,Low confidence prediction (Possibly: a broken street light),0.41318759322166443,False
18238_13153.jpg,Municipal_-_Horticulture,Municipal - Water & Sewerage,A photo of water logging or flooded street,0.6689342260360718,False
18239_13154.jpg,Municipal_-_Horticulture,Uncertain,Low confidence prediction (Possibly: a broken street light),0.3573906123638153,False
18240_1316.jpg,Municipal_-_Horticulture,Municipal - Street Lighting,A photo of a non-functional street lamp,0.9433082342147827,False
18241_13167.jpg,Municipal_-_Horticulture,Uncertain,Low confidence prediction (Possibly: a broken street light),0.3498169779777527,False
18242_13169.jpg,Municipal_-_Horticulture,Uncertain,Low confidence prediction (Possibly: a broken street light),0.2544873058795929,False
18243_13177.jpg,Municipal_-_Horticulture,Municipal - Street Lighting,A photo of a broken street light,0.5095460414886475,False
18244_13226.jpg,Municipal_-_Horticulture,Police - Local Law Enforcement,A photo of encroachment on footpath,0.6736435890197754,False
18245_13230.jpg,Municipal_-_Horticulture,Uncertain,Low confidence prediction (Possibly: bridge damage),0.38353410363197327,False
18246_13232.jpg,Municipal_-_Horticulture,Uncertain,Low confidence prediction (Possibly: encroachment on footpath),0.40310364961624146,False
18247_13234.jpg,Municipal_-_Horticulture,Uncertain,Low confidence prediction (Possibly: a non-functional street lamp),0.4224080443382263,False
18248_1329.jpg,Municipal_-_Horticulture,Police - Local Law Enforcement,A photo of encroachment on footpath,0.7965487837791443,False
18249_13295.jpg,Municipal_-_Horticulture,Municipal - Street Lighting,A photo of a non-functional street lamp,0.8655914068222046,False
18250_13304.jpg,Municipal_-_Horticulture,Uncertain,Low confidence prediction (Possibly: a fallen tree),0.20511870086193085,False
18251_13330.jpg,Municipal_-_Horticulture,Utility - Power (DISCOM),A photo of hazardous hanging power cables,0.5838087797164917,False
18252_1336.jpg,Municipal_-_Horticulture,Municipal - Street Lighting,A photo of a non-functional street lamp,0.8164695501327515,False
18253_13382.jpg,Municipal_-_Horticulture,Uncertain,Low confidence prediction (Possibly: encroachment on footpath),0.4740144908428192,False
18254_13461.jpg,Municipal_-_Horticulture,Municipal - Street Lighting,A photo of a non-functional street lamp,0.664810061454773,False
18255_13491.jpg,Municipal_-_Horticulture,Municipal - Street Lighting,A photo of a non-functional street lamp,0.836348831653595,False
18256_1354.jpg,Municipal_-_Horticulture,Police - Local Law Enforcement,A photo of encroachment on footpath,0.5169466733932495,False
